inventory_id,part_num,color_id,quantity,is_spare
671,3710,4,1,False
671,54200,0,2,False
671,61409,0,2,False
671,6141,0,4,False
673,3003,4,4,False
673,3010,14,4,False
673,3027,4,1,False
673,3033,14,1,False
673,3185,14,2,False
673,3741,2,2,False
673,3742,15,3,False
673,3742,14,3,False
673,3742,14,1,True
673,3742,15,1,True
673,3899,1,1,False
673,3900,7,2,False
673,4222a,450,1,False
673,4433,14,1,False
673,4440,4,1,False
673,4461,1,1,False
673,4607,1,2,False
673,4608,14,4,False
673,4608,1,2,False
673,4612,1,1,False
673,4613c01,1,1,False
673,4616ac01,1,1,False
673,608,2,1,False
673,787c01,14,2,False
673,787c02,4,3,False
673,787c03,14,1,False
673,fab4d,9999,1,False
673,fab9a,9999,1,False
673,fab9c,9999,1,False
673,fabad5c01,450,1,False
673,fabbc1,4,1,False
673,fabca2,450,1,False
673,fabed4,7,1,False
673,x636c02,4,3,False
674,2913c01,1,1,False
676,11610,19,1,False
676,11816pr0005,78,1,False
676,30222,42,1,False
676,3023,19,6,False
676,3040b,29,2,False
676,3040b,5,3,False
676,3070b,29,1,True
676,3070b,29,1,False
676,3660,19,1,False
676,3794b,15,2,False
676,3795,323,2,False
676,3839b,15,1,False
676,4489b,70,2,False
676,4600,71,1,False
676,6141,70,1,False
676,6141,29,1,True
676,6141,29,3,False
676,6141,70,1,True
676,85984,29,1,False
676,90195,15,2,False
676,92258,0,1,False
676,92456pr0011c01,78,1,False
676,92818pr0001c01,272,1,False
678,3036,7,1,False
678,3134,15,1,False
678,394ac48,15,1,False
678,x456c01,47,1,False
680,122c01,0,2,False
680,3004,0,2,False
680,3004,47,1,False
680,3020,0,1,False
680,3021,1,3,False
680,3023,1,1,False
680,3023,0,1,False
680,3039,47,1,False
680,3069bp11,0,1,True
680,3069bp11,0,1,False
680,3624,0,1,False
680,3626apr0001,14,1,False
680,3641,0,4,False
680,3787,1,2,False
680,3795,0,1,False
680,3795,1,1,False
680,970c00,1,1,False
680,973p22c01,0,1,False
681,10247,72,2,False
681,11303,4,1,False
681,11477,1,2,False
681,11477,15,2,False
681,13547,15,2,False
681,13731,15,4,False
681,15068,71,2,False
681,15573,15,2,False
681,15790,0,2,False
681,2340,15,2,False
681,2412b,72,2,False
681,2431,71,2,False
681,2432,1,1,False
681,2445,15,1,False
681,2446,4,1,False
681,2446,0,1,False
681,2447,40,2,False
681,2447,40,1,True
681,24491,9999,1,False
681,2654,4,2,False
681,3005,15,2,False
681,3008,4,2,False
681,3010,15,2,False
681,3021,71,2,False
681,3021,15,2,False
681,3022,4,2,False
681,3023,15,4,False
681,3023,14,3,False
681,3024,34,2,False
681,3024,36,1,True
681,3024,34,1,True
681,3024,36,2,False
681,3030,71,1,False
681,3032,71,2,False
681,3034,72,2,False
681,3039pr0013,15,1,False
681,3068b,71,4,False
681,3069b,71,2,False
681,3069b,33,2,False
681,3070b,15,1,True
681,3070b,15,2,False
681,32028,4,2,False
681,3626cpr0893,14,1,False
681,3626cpr1579,14,1,False
681,3626cpr1664,14,1,False
681,3665,4,2,False
681,3665,15,4,False
681,3673,71,1,True
681,3673,71,2,False
681,3710,4,2,False
681,3747b,71,2,False
681,3832,71,2,False
681,3839b,72,2,False
681,4162,1,2,False
681,4282,15,2,False
681,4477,14,2,False
681,4624,71,6,False
681,4697b,71,1,True
681,4697b,71,1,False
681,47397,15,1,False
681,47398,15,1,False
681,47457,72,3,False
681,4870,71,2,False
681,50859b,0,1,False
681,50860,27,1,False
681,50861,0,2,False
681,50862,71,2,False
681,52501,72,1,False
681,59895,0,6,False
681,60219,72,1,False
681,60479,15,4,False
681,60479,4,2,False
681,60601,41,4,False
681,61252,71,2,False
681,61345,15,2,False
681,6141,72,1,True
681,6141,72,4,False
681,61483,71,1,False
681,6179,15,1,False
681,63864,4,2,False
681,63864,15,2,False
681,63868,15,2,False
681,87611,72,1,False
681,87612,41,1,False
681,87613,15,1,False
681,87989,212,1,False
681,87989,212,1,True
681,88292,15,2,False
681,90194,71,2,False
681,92099,15,2,False
681,92950,15,3,False
681,93140,15,1,False
681,970c00,15,2,False
681,970c00,72,1,False
681,973pr0190c01,27,1,False
681,973pr1914c01,4,1,False
681,973pr1976c01,4,1,False
681,98138,46,1,False
681,98138,33,1,True
681,98138,182,1,True
681,98138,182,4,False
681,98138,46,1,True
681,98138,33,2,False
681,99206,71,2,False
682,2780,0,4,False
682,32034,0,1,False
682,32062,0,2,False
682,32073,0,1,False
682,32174,0,4,False
682,32174,1,1,False
682,32269,7,1,False
682,32270,7,3,False
682,32475,1,2,False
682,32476,73,2,False
682,32482,73,2,False
682,32489,1,1,False
682,32551,1,2,False
682,32553,7,1,False
682,32554,54,1,False
682,32571,33,1,False
682,3706,0,1,False
682,3713,7,2,False
682,4519,0,3,False
685,3626b,0,1,False
685,87556pr0001,0,1,False
685,970c00,0,1,False
685,973pr1148c01,0,1,False
686,2780,0,7,False
686,32062,4,3,False
686,3673,71,2,False
686,4519,71,1,False
686,47306,0,1,False
686,47312,72,1,False
686,47313,57,1,False
686,49423,135,1,False
686,50898,0,6,False
686,50920,0,2,False
686,50923,72,2,False
686,53563,0,2,False
686,55615,71,1,False
686,57526,135,1,False
686,57541,135,1,False
686,60176,0,1,False
686,60902,0,2,False
686,60916pat0001,135,1,False
686,60918,0,1,False
686,60919pat01,0,2,False
686,60928,135,2,False
686,60929,41,4,False
686,60933,135,1,False
686,60934,57,2,False
687,11215,0,2,False
687,11458,72,10,False
687,11477,72,2,False
687,15071,0,1,False
687,15303,36,3,False
687,15400,72,2,False
687,2431,320,2,False
687,2561,70,1,False
687,2780,0,10,False
687,2780,0,2,True
687,2817,0,1,False
687,298c02,71,1,True
687,298c02,71,4,False
687,30048,70,1,False
687,3005,71,4,False
687,3020,72,2,False
687,3021,272,4,False
687,3022,1,1,False
687,30229,72,1,False
687,3023,320,2,False
687,3032,0,1,False
687,3034,272,4,False
687,30367cpr0012,72,2,False
687,30375ps2,1,1,False
687,30376,19,1,False
687,30377,19,1,False
687,30377,19,1,True
687,30378,19,1,False
687,30503,72,2,False
687,3068b,272,2,False
687,32013,71,4,False
687,32014,0,1,False
687,32039,71,2,False
687,32054,0,12,False
687,32062,4,6,False
687,32123b,71,1,True
687,32123b,71,4,False
687,32523,71,14,False
687,3626cpr1381,326,1,False
687,3666,272,8,False
687,3700,71,4,False
687,3710,272,8,False
687,3747b,72,3,False
687,42023,72,2,False
687,43093,1,6,False
687,43710,72,1,False
687,43711,72,1,False
687,43712,72,1,False
687,4733,71,1,False
687,50950,272,8,False
687,50955,379,4,False
687,50956,379,4,False
687,59230,19,1,True
687,59230,19,1,False
687,59426,72,2,False
687,59900,40,1,False
687,59900,36,4,False
687,6003,72,2,False
687,60477,72,2,False
687,6141,297,1,True
687,6141,57,1,True
687,6141,57,2,False
687,6141,297,4,False
687,63868,72,1,False
687,64225,272,2,False
687,6541,0,4,False
687,6587,28,2,False
687,76766,71,1,False
687,85984,71,1,False
687,90194,72,1,False
687,92738,0,1,False
687,95188,379,2,False
687,970c00pr0640,308,1,False
687,973pr2623c01,308,1,False
687,99207,71,2,False
687,99780,0,4,False
688,3062oldpx1,4,3,True
688,3062oldpx1,15,3,True
688,bb108pb01,15,1,False
688,x887px1,15,1,False
690,3134,15,1,False
690,394ac48,15,1,False
690,x456c01,47,1,False
691,3009,6,50,False
692,2431,0,3,False
692,2431,15,2,False
692,2431,7,2,False
692,2450,7,6,False
692,2639,0,2,False
692,2730,0,7,False
692,2736,7,4,False
692,2741,0,1,False
692,2744,0,6,False
692,2780,0,185,False
692,2825,0,10,False
692,2850a,47,8,False
692,2851,14,8,False
692,2852,7,8,False
692,2853,7,2,False
692,2854,8,3,False
692,2905,0,16,False
692,3002,7,1,False
692,3005,0,2,False
692,3021,0,4,False
692,3021,7,2,False
692,3022,7,4,False
692,3023,0,2,False
692,3023,7,5,False
692,3039,7,2,False
692,3062b,7,1,False
692,3068b,0,1,False
692,3176,0,4,False
692,32000,7,7,False
692,32000,15,4,False
692,32000,0,16,False
692,32001,0,5,False
692,32002,8,15,False
692,32005b,8,2,False
692,32009,15,4,False
692,32009,0,12,False
692,32013,7,2,False
692,32013,4,6,False
692,32013,0,16,False
692,32014,0,2,False
692,32014,4,10,False
692,32015,0,4,False
692,32015,4,14,False
692,32016,4,10,False
692,32016,0,8,False
692,32016,7,4,False
692,32017,0,30,False
692,32017,1,4,False
692,32017,4,4,False
692,32017,7,2,False
692,32018,0,3,False
692,32028,0,2,False
692,32034,7,4,False
692,32034,0,8,False
692,32034,4,8,False
692,32039,0,5,False
692,32039,4,2,False
692,32039,7,6,False
692,32054,4,23,False
692,32056,0,16,False
692,32056,4,2,False
692,32062,0,74,False
692,32063,4,2,False
692,32063,7,4,False
692,32063,0,10,False
692,32064a,0,2,False
692,32068,0,8,False
692,32069,0,2,False
692,32073,0,20,False
692,32123b,7,27,False
692,32124,7,4,False
692,32124,0,1,False
692,32125,14,1,False
692,32126,7,4,False
692,32138,0,2,False
692,32140,7,4,False
692,32140,0,4,False
692,32175,0,2,False
692,32184,7,8,False
692,32185,7,1,False
692,32186,7,2,False
692,32187,8,1,False
692,32188,4,2,False
692,32189,4,2,False
692,32190,4,2,False
692,32191,4,2,False
692,32192,4,2,False
692,32195a,8,4,False
692,32196,0,4,False
692,32197,80,4,False
692,32198,7,2,False
692,32199,4,2,False
692,32200,4,1,False
692,32201,4,1,False
692,32202,4,2,False
692,32209,15,3,False
692,32235,4,2,False
692,32269,7,2,False
692,32270,7,2,False
692,3460,0,6,False
692,3623,0,2,False
692,3647,7,3,False
692,3648b,7,4,False
692,3665,0,2,False
692,3666,7,4,False
692,3666,0,6,False
692,3673,7,5,False
692,3700,7,2,False
692,3700,0,8,False
692,3701,0,8,False
692,3702,0,3,False
692,3703,0,14,False
692,3705,0,33,False
692,3706,0,11,False
692,3707,0,15,False
692,3708,4,13,False
692,3708,0,3,False
692,3709,0,2,False
692,3710,7,3,False
692,3710,0,6,False
692,3713,7,21,False
692,3737,0,3,False
692,3738,0,6,False
692,3749,7,40,False
692,3794a,7,9,False
692,3832,0,5,False
692,3894,0,6,False
692,3895,0,2,False
692,4019,7,5,False
692,4150,15,2,False
692,4162,0,2,False
692,4274,7,6,False
692,4287,0,2,False
692,4477,0,5,False
692,4477,7,4,False
692,4519,0,46,False
692,6087,0,4,False
692,6141,7,15,False
692,6536,1,8,False
692,6536,0,32,False
692,6536,4,2,False
692,6536,15,4,False
692,6536,7,13,False
692,6538b,0,8,False
692,6538b,4,3,False
692,6538b,7,12,False
692,6539,7,3,False
692,6541,0,4,False
692,6541,7,7,False
692,6542a,8,6,False
692,6553,0,2,False
692,6553,7,8,False
692,6558,0,65,False
692,6573,8,1,False
692,6575,7,2,False
692,6587,8,15,False
692,6589,7,3,False
692,6592,0,1,False
692,6629,15,7,False
692,6629,14,2,False
692,6629,4,18,False
692,6629,0,22,False
692,6630,0,2,False
692,6631,7,2,False
692,6632,15,4,False
692,6632,0,28,False
692,6641,7,1,False
692,75535,0,5,False
692,75535,15,8,False
692,76138,8,4,False
692,76320,0,2,False
692,78c03,7,2,False
692,78c14,4,3,False
692,78c16,7,2,False
692,8448stk01,9999,1,True
692,9244,7,6,False
693,45464,52,1,False
693,clikits004,9,2,False
693,clikits005,143,2,False
693,clikits006pb03,15,1,False
693,clikits037,22,1,False
694,cdoor01,4,1,False
694,cdoor01,15,2,False
694,cdoor01,14,1,False
694,cwindow01,4,1,False
694,cwindow01,1,1,False
694,cwindow01,14,1,False
694,cwindow01,15,1,False
694,cwindow02,14,1,False
694,cwindow02,15,1,False
694,cwindow02,4,1,False
694,cwindow02,1,1,False
694,cwindow03,14,1,False
694,cwindow03,4,1,False
694,cwindow03,1,1,False
694,cwindow03,15,1,False
694,cwindow04,15,2,False
694,cwindow04,4,1,False
694,cwindow04,14,1,False
694,cwindow05,1,1,False
694,cwindow05,14,1,False
694,cwindow05,4,1,False
694,cwindow05,15,1,False
697,2456,4,1,False
697,2456,15,2,False
697,2456,1,2,False
697,2456,14,1,False
697,2877,71,4,False
697,3001,1,6,False
697,3001,25,4,False
697,3001,27,4,False
697,3001,14,6,False
697,3001,2,3,False
697,3001,15,6,False
697,3001,4,6,False
697,3001,0,3,False
697,3002,4,6,False
697,3002,0,3,False
697,3002,14,6,False
697,3002,1,6,False
697,3002,2,3,False
697,3002,15,6,False
697,3003,4,16,False
697,3003,15,16,False
697,3003,0,8,False
697,3003,14,16,False
697,3003,2,8,False
697,3003,27,8,False
697,3003,25,8,False
697,3003,1,16,False
697,3004,27,4,False
697,3004,14,12,False
697,3004,25,4,False
697,3004,2,6,False
697,3004,0,6,False
697,3004,1,12,False
697,3004,15,12,False
697,3004,4,12,False
697,3004p0b,14,2,False
697,3005,15,4,False
697,3005,1,8,False
697,3005,2,4,False
697,3005,4,8,False
697,3005,0,4,False
697,3005,14,4,False
697,3005pe1,14,4,False
697,3005pe1,15,4,False
697,3007,4,1,False
697,3007,1,1,False
697,3007,14,1,False
697,3007,15,1,False
697,3008,1,2,False
697,3008,14,1,False
697,3008,4,1,False
697,3008,15,2,False
697,3009,1,3,False
697,3009,14,2,False
697,3009,15,3,False
697,3009,4,2,False
697,3010,2,2,False
697,3010,14,3,False
697,3010,4,3,False
697,3010,15,3,False
697,3010,1,3,False
697,3010,0,2,False
697,3020,14,2,False
697,3020,4,4,False
697,3021,0,2,False
697,3021,1,2,False
697,3021,4,2,False
697,3022,0,2,False
697,3022,15,4,False
697,3022,4,2,False
697,3023,4,4,False
697,3023,14,4,False
697,3028,10,1,False
697,3034,4,2,False
697,3037,4,4,False
697,3037,1,8,False
697,3039,4,4,False
697,3039,14,2,False
697,3039,1,4,False
697,3039,0,4,False
697,3040b,14,4,False
697,3040b,1,2,False
697,3040b,0,4,False
697,3040b,4,4,False
697,3062b,15,6,False
697,33303,15,2,False
697,3622,14,4,False
697,3622,4,4,False
697,3622,1,4,False
697,3622,15,4,False
697,3622,0,2,False
697,3622,2,2,False
697,3659,15,2,False
697,3660,15,2,False
697,3660,14,4,False
697,3660,1,2,False
697,3665,14,4,False
697,3666,1,2,False
697,3710,1,4,False
697,3795,4,2,False
697,3823,47,2,False
697,3839b,71,1,False
697,3957a,15,1,False
697,4132,4,2,False
697,4495b,4,1,False
697,4600,0,2,False
697,4624,71,4,False
697,6014b,15,4,False
697,60476,0,2,False
697,60599,4,1,False
697,60608,15,4,False
697,60623,15,1,False
697,60700,0,4,False
697,6141,4,4,False
697,6141,4,1,True
697,6157,71,2,False
697,87414,0,4,False
698,141ac96,15,1,False
698,3647,7,2,False
698,3648a,7,1,False
698,3650a,7,1,False
698,3700,14,4,False
698,3701,14,2,False
698,3705,0,2,False
698,3709,14,2,False
698,3713,7,1,False
698,3736,7,1,False
698,3738,14,2,False
698,468c03,7,1,False
698,6216a,7,1,False
698,rb00168,0,1,False
701,10247,72,2,False
701,11212,71,2,False
701,11458,72,1,False
701,11477,71,4,False
701,11610,0,1,False
701,15068,71,4,False
701,15392,72,1,True
701,15392,72,1,False
701,15403,0,1,False
701,15712,71,1,False
701,18587,71,2,False
701,18588,0,2,False
701,18649,71,4,False
701,18677,71,1,False
701,21527,9999,1,True
701,23295,15,3,False
701,23813,0,1,False
701,2412b,0,13,False
701,2412b,72,9,False
701,2420,72,8,False
701,2431,72,1,False
701,2431,71,2,False
701,2450,71,6,False
701,2476a,71,4,False
701,2654,72,2,False
701,2780,0,3,True
701,2780,0,8,False
701,2921,71,2,False
701,3004,2,2,False
701,3009,71,4,False
701,3010,72,1,False
701,3010,71,3,False
701,3020,19,3,False
701,3020,72,4,False
701,3021,1,2,False
701,3021,71,16,False
701,3022,71,2,False
701,3022,0,3,False
701,3023,71,24,False
701,3024,71,4,False
701,3024,4,2,False
701,3024,4,1,True
701,3024,71,1,True
701,3030,72,2,False
701,3031,71,2,False
701,30363,71,4,False
701,3039,71,2,False
701,3040b,71,4,False
701,3062b,15,1,False
701,3068b,0,2,False
701,3068b,71,5,False
701,3069b,71,4,False
701,3069bpr0070,0,1,False
701,3070b,15,2,False
701,3070b,15,1,True
701,3070b,71,1,True
701,3070b,71,2,False
701,3070bpr0152,15,3,False
701,3070bpr0152,15,2,True
701,32000,14,2,False
701,32034,0,1,False
701,32064a,4,2,False
701,32123b,14,1,True
701,32123b,14,4,False
701,32523,15,1,False
701,32526,72,1,False
701,3460,72,1,False
701,3622,71,1,False
701,3623,71,2,False
701,3626cpr1149,78,3,False
701,3666,71,9,False
701,3700,0,2,False
701,3701,72,2,False
701,3701,1,1,False
701,3702,0,2,False
701,3705,0,2,False
701,3706,0,4,False
701,3709,72,1,False
701,3710,15,4,False
701,3710,71,7,False
701,3738,72,1,False
701,3743,0,1,False
701,3747b,71,4,False
701,3747b,0,1,False
701,3749,19,4,False
701,3795,19,3,False
701,3795,71,6,False
701,3830,71,2,False
701,3831,71,2,False
701,3832,72,1,False
701,3832,19,1,False
701,3894,72,2,False
701,3895,71,2,False
701,3937,0,5,False
701,3938,0,1,False
701,4032a,1,4,False
701,4185,47,4,False
701,42446,0,3,False
701,42446,0,2,True
701,4274,71,2,False
701,4274,71,1,True
701,4282,71,3,False
701,4286,71,2,False
701,4287,71,2,False
701,43719,72,2,False
701,44728,72,2,False
701,44728,15,2,False
701,44728,19,2,False
701,4519,71,1,False
701,4595,0,1,False
701,4599b,15,1,False
701,4599b,15,1,True
701,50304,72,1,False
701,50305,72,1,False
701,50955,71,1,False
701,50956,71,1,False
701,54200,71,2,False
701,54200,15,1,True
701,54200,15,1,False
701,54200,0,2,False
701,54200,71,1,True
701,54200,0,1,True
701,58247,0,2,False
701,59443,4,3,False
701,60208,72,2,False
701,60470a,71,2,False
701,60484,0,2,False
701,60897,72,3,False
701,6134,71,4,False
701,6141,36,2,True
701,6141,35,27,False
701,6141,35,1,True
701,6141,36,7,False
701,61780,72,3,False
701,6233,0,2,False
701,63864,71,3,False
701,63868,72,4,False
701,64567,0,2,False
701,64567,15,1,True
701,64567,15,1,False
701,64567,0,1,True
701,64644,0,1,False
701,6541,1,2,False
701,6558,1,8,False
701,6587,28,1,False
701,6636,71,4,False
701,73983,71,2,False
701,74664,15,3,False
701,85984,71,2,False
701,87079,72,3,False
701,87580,0,3,False
701,92280,71,1,False
701,92280,0,4,False
701,92738,0,1,False
701,92947,0,2,False
701,93274,72,4,False
701,970c00pr0929,15,3,False
701,973pr3141c01,15,3,False
701,99207,71,2,False
701,99780,72,6,False
701,99781,15,4,False
702,x149,4,1,False
703,10172,297,1,False
703,10247,71,2,False
703,10314,25,2,False
703,10314,15,2,False
703,11055,15,3,False
703,11090,0,8,False
703,11291,15,2,False
703,11303,4,1,False
703,11303,272,2,False
703,11458,72,2,False
703,11477,25,2,False
703,11477,15,6,False
703,15068,71,6,False
703,15535,72,2,False
703,18972,40,2,False
703,18974,25,4,False
703,18974,15,4,False
703,18975,72,4,False
703,18976,179,9,False
703,18977,0,9,False
703,18979a,0,4,True
703,18979a,179,4,True
703,18979b,179,4,False
703,18979b,0,4,False
703,2343,179,1,False
703,2412b,71,1,False
703,2412b,15,1,False
703,2420,0,12,False
703,2431,15,2,False
703,2431,4,1,False
703,2431,25,2,False
703,2446,1,1,False
703,2446,4,1,False
703,2447,47,2,False
703,2447,47,2,True
703,2454a,4,4,False
703,2454a,15,2,False
703,2654,46,2,False
703,2730,71,1,False
703,2780,0,6,False
703,2780,0,2,True
703,2817,0,3,False
703,2877,71,4,False
703,3001,1,2,False
703,3002,4,2,False
703,30029,0,2,False
703,3003,40,4,False
703,3004,15,9,False
703,3004,0,8,False
703,3005,71,1,False
703,3005,15,3,False
703,3005,25,4,False
703,30089,0,1,False
703,3009,14,1,False
703,3010,15,4,False
703,3020,0,4,False
703,3020,71,2,False
703,3020,15,5,False
703,3021,0,4,False
703,3022,72,1,False
703,3022,1,3,False
703,3022,2,3,False
703,3022,4,2,False
703,3022,71,8,False
703,3023,71,11,False
703,3023,25,4,False
703,3023,15,5,False
703,3023,40,4,False
703,3023,4,1,False
703,3024,0,2,False
703,3024,0,1,True
703,3032,72,1,False
703,3034,72,2,False
703,3035,72,2,False
703,30357,0,2,False
703,30357,15,2,False
703,3037,71,2,False
703,30374,71,3,False
703,3039,15,1,False
703,30414,0,2,False
703,30565,72,2,False
703,30565,4,2,False
703,3062b,0,1,False
703,3068b,4,1,False
703,3068b,15,1,False
703,3068b,1,1,False
703,3069b,15,8,False
703,3069b,71,1,False
703,3069b,4,2,False
703,32000,71,4,False
703,32054,4,2,False
703,32270,0,2,False
703,3245b,72,3,False
703,32530,4,1,False
703,3456,72,1,False
703,3460,1,1,False
703,3622,71,2,False
703,3623,4,4,False
703,3623,72,4,False
703,3626bpr0743,14,1,False
703,3626cpr0498,14,1,False
703,3626cpr0893,14,1,False
703,3626cpr1664,14,1,False
703,3660,71,4,False
703,3666,4,4,False
703,3666,1,4,False
703,3666,15,4,False
703,3666,25,4,False
703,3666,71,1,False
703,3678b,4,1,False
703,3678b,1,1,False
703,3700,72,2,False
703,3701,71,1,False
703,3708,0,1,False
703,3710,71,1,False
703,3710,15,2,False
703,3710,1,1,False
703,3713,71,2,False
703,3713,71,1,True
703,3749,19,9,False
703,3795,72,1,False
703,3795,4,1,False
703,3795,0,1,False
703,3829c01,4,1,False
703,3829c01,1,1,False
703,3830,0,2,False
703,3830,15,2,False
703,3831,0,2,False
703,3831,15,2,False
703,3938,0,4,False
703,40490,0,2,False
703,41678,72,3,False
703,42003,0,2,False
703,4274,1,10,False
703,4274,1,2,True
703,44728,72,5,False
703,4477,0,4,False
703,4536,15,2,False
703,48336,0,4,False
703,50950,25,2,False
703,50950,15,4,False
703,51739,15,1,False
703,54200,25,4,False
703,54200,1,1,True
703,54200,15,2,True
703,54200,4,2,True
703,54200,25,1,True
703,54200,15,8,False
703,54200,4,6,False
703,54200,1,2,False
703,59443,4,1,False
703,604547,0,1,False
703,604548,0,1,False
703,604549,0,1,False
703,604550,0,1,False
703,604551,0,1,False
703,604552,0,1,False
703,604553,0,1,False
703,604614,0,1,False
703,604615,0,1,False
703,60474,4,2,False
703,60478,15,4,False
703,60478,72,2,False
703,60485,71,1,False
703,60897,72,4,False
703,60897,15,4,False
703,6091,15,6,False
703,6091,25,2,False
703,6111,72,1,False
703,6112,71,1,False
703,6141,15,10,False
703,6141,1,2,True
703,6141,15,2,True
703,6141,1,14,False
703,6154,4,4,False
703,6180,71,1,False
703,63864,72,2,False
703,64567,71,4,False
703,64567,71,2,True
703,6558,1,4,False
703,6636,0,2,False
703,6636,15,3,False
703,75912stk01,9999,1,True
703,75912stk02,9999,1,True
703,75912stk03,9999,1,True
703,75c32,0,1,False
703,85974,70,1,False
703,85984,71,1,False
703,85984,15,3,False
703,85984,0,2,False
703,87079,0,1,False
703,87079,15,9,False
703,87079,25,1,False
703,87083,72,2,False
703,87580,72,2,False
703,87609,15,1,False
703,87609,25,1,False
703,88072,71,6,False
703,92410,4,1,False
703,92946,4,2,False
703,92946,1,2,False
703,93273,15,3,False
703,93606,15,4,False
703,93606,25,2,False
703,93609,15,2,True
703,93609,15,4,False
703,95347,0,2,False
703,96874,25,1,True
703,970c00,0,2,False
703,970x026,15,1,False
703,970x199,25,1,False
703,973pr1470c01,1,1,False
703,973pr1783c01,4,1,False
703,973pr2962c01,15,1,False
703,973pr2963c01,15,1,False
703,98138,182,2,False
703,98138,36,1,True
703,98138,36,2,False
703,98138,47,1,False
703,98138,34,1,True
703,98138,182,1,True
703,98138,34,2,False
703,98138,47,1,True
703,99207,0,2,False
703,99780,0,3,False
705,122c01,7,2,False
705,3001a,4,2,False
705,3001a,1,1,False
705,3002a,1,2,False
705,3002a,4,2,False
705,3003,1,2,False
705,3003,4,2,False
705,3004,4,23,False
705,3004,1,8,False
705,3004,47,4,False
705,3005,1,4,False
705,3005,4,16,False
705,3008,4,14,False
705,3008,1,4,False
705,3009,4,18,False
705,3009,1,6,False
705,3010,4,21,False
705,3010,47,2,False
705,3010,1,4,False
705,3020,1,4,False
705,3020,4,4,False
705,3020,7,4,False
705,3021,1,2,False
705,3021,4,2,False
705,3022,1,4,False
705,3022,4,2,False
705,3022,7,4,False
705,3023,4,4,False
705,3023,1,5,False
705,3024,4,1,True
705,3024,4,4,False
705,3024,1,1,True
705,3024,46,1,True
705,3024,46,4,False
705,3024,1,4,False
705,3029,1,1,False
705,3032,1,1,False
705,3032,4,1,False
705,3034,4,2,False
705,3034,1,2,False
705,3034,7,5,False
705,3035,1,2,False
705,3036,4,2,False
705,3036,1,2,False
705,3037,1,16,False
705,3038,1,4,False
705,3039,47,3,False
705,3039,1,8,False
705,3040b,4,4,False
705,3040b,1,4,False
705,3041,1,3,False
705,3042,1,1,False
705,3043,1,2,False
705,3044a,1,2,False
705,3045,1,8,False
705,3046a,1,8,False
705,3048a,1,2,False
705,3049b,1,2,False
705,3062a,7,4,False
705,3062a,46,2,False
705,3069b,4,4,False
705,3069b,1,4,False
705,3070b,1,1,True
705,3070b,1,2,False
705,3127,7,1,False
705,3188,1,1,False
705,3189,1,1,False
705,3228b,7,4,False
705,3298,1,3,False
705,3315,7,1,False
705,3324c01,7,1,False
705,3403c01,0,1,False
705,3460,1,4,False
705,3460,4,4,False
705,3461,7,2,False
705,3462,1,1,False
705,3481,1,1,False
705,3482,7,10,False
705,3483,0,10,False
705,3491,7,1,False
705,3492c01,14,1,False
705,3581,4,2,False
705,3597,7,1,False
705,3622,4,8,False
705,3622,1,4,False
705,3623,4,2,False
705,3623,1,4,False
705,3641,0,4,False
705,3644,1,2,False
705,3647,7,1,False
705,3650a,7,1,False
705,3660,1,12,False
705,3660,4,2,False
705,3665,1,10,False
705,3665,4,8,False
705,3666,4,2,False
705,3666,1,4,False
705,3673,7,1,False
705,3678a,47,4,False
705,3679,7,1,False
705,3680,1,1,False
705,3700,1,10,False
705,3705,0,1,False
705,3706,0,5,False
705,3709,4,2,False
705,3710,4,2,False
705,3710,1,4,False
705,3713,7,2,False
705,3730,7,1,False
705,3731,7,1,False
705,3736,7,1,False
705,3737,0,1,False
705,3738,4,1,False
705,3747b,1,3,False
705,3749,7,6,False
705,3795,4,2,False
705,3795,1,4,False
705,3811,2,1,False
705,3821,1,1,False
705,3822,1,1,False
705,3829c01,1,1,False
705,3830,4,2,False
705,3831,4,2,False
705,3839a,7,2,False
705,3853,1,4,False
705,3854,15,8,False
705,3856,1,4,False
705,3861b,15,1,False
705,3937,7,2,False
705,3938,7,2,False
705,3939,47,1,False
705,3941,7,2,False
705,3956,7,2,False
705,3957a,7,1,False
705,3959,7,1,False
705,3960,7,1,False
705,3961,7,1,False
705,3962a,0,1,False
705,3963,7,2,False
705,4006,0,1,False
705,4070,4,2,False
705,4085a,7,2,False
705,56823,0,2,False
705,73037,1,2,False
706,3624,15,1,False
706,3626bpr0314,14,1,False
706,4349,0,1,False
706,970c00,0,1,False
706,973pr1188c01,0,1,False
707,3034,8,2,False
707,3245bp01,0,2,False
707,3795,8,2,False
707,73112,7,2,False
707,73696,7,1,False
707,73697,7,1,False
707,767,8,6,False
712,31180,70,1,False
712,40666,272,1,False
712,4657,0,1,False
712,4658,70,1,False
712,51703,182,1,False
712,51706,179,1,False
712,51708,70,1,False
712,51725pr0004,0,1,False
712,54034,0,1,False
712,54037,135,1,False
712,54042,0,1,False
712,54043,0,2,False
712,54058,70,2,False
712,54060,0,1,False
712,54068,0,1,False
712,54849,70,1,False
712,54860,70,1,False
712,55343,70,1,False
712,56403,272,4,False
716,3001a,4,13,False
716,3001a,47,6,False
716,3001a,15,13,False
716,3001a,0,7,False
716,3001a,14,13,False
716,3001a,1,13,False
718,3034,7,2,False
718,3245bp01,0,1,False
718,4707c01,7,1,False
